activity_id,user_id,user_activity_type_id,day_activity,time_activity
15620,1462,16,7,05:53:14
15621,1462,16,7,05:53:24
15622,1462,16,7,05:53:36
15623,1462,16,7,05:53:49
15624,1462,16,7,05:54:01
15625,1462,16,7,05:54:34
15626,1462,16,7,05:55:01
15627,1462,16,7,05:55:16
15628,1462,16,7,05:55:39
15629,1462,16,7,05:55:53
15630,1462,16,7,05:56:05
15631,1462,16,7,05:56:20
15632,1462,16,7,05:56:40
15633,1462,16,7,05:56:52
15634,1613,16,7,05:57:50
15635,1613,16,7,05:58:27
15636,1613,16,7,05:58:41
15637,1613,16,7,05:58:48
15638,1613,16,7,05:58:55
15639,1613,16,7,05:59:00
15640,1613,16,7,05:59:07
15641,1613,16,7,05:59:12
15642,1613,16,7,05:59:15
15643,1613,16,7,06:02:09
15644,1613,16,7,06:02:22
15645,1613,16,7,06:02:31
15646,1613,16,7,06:03:07
15647,1613,16,7,06:03:19
15648,1613,16,7,06:03:37
15649,1613,16,7,06:03:43
15650,1613,16,7,06:03:48
15651,1613,16,7,06:03:55
15652,1613,16,7,06:04:05
15653,1613,16,7,06:04:09
15654,1613,16,7,06:04:13
15655,1613,16,7,06:04:19
15656,1613,16,7,06:04:25
15657,1613,16,7,06:05:10
15658,1613,16,7,06:05:23
15659,1728,11,7,06:09:21
15660,1728,11,7,06:09:21
15661,1728,16,7,06:11:36
15662,1655,16,7,06:30:16
15663,1631,16,7,06:32:39
15664,1631,11,7,06:33:21
15665,1729,11,7,06:34:15
15666,1729,11,7,06:34:15
15667,1730,11,7,06:37:29
15668,1730,11,7,06:37:29
15669,1631,12,7,06:38:53
15670,1731,11,7,06:51:23
15671,1731,11,7,06:51:23
15672,1335,17,7,07:04:32
15673,1732,11,7,07:18:51
15674,1732,11,7,07:18:51
15675,1730,12,7,07:23:49
15676,1730,12,7,07:23:57
15677,1730,12,7,07:24:00
15678,1733,11,7,07:29:03
15679,1733,11,7,07:29:03
15680,1734,11,7,07:29:08
15681,1734,11,7,07:29:08
15682,1733,16,7,07:49:53
15683,1733,16,7,07:49:57
15684,1733,16,7,07:50:34
15685,1733,16,7,07:50:37
15686,1733,16,7,07:51:43
15687,1733,16,7,08:04:43
15688,1733,16,7,08:04:51
15689,1306,16,7,08:04:58
15690,1306,16,7,08:04:59
15691,1733,16,7,08:05:03
15692,1733,16,7,08:05:05
15693,1733,16,7,08:05:19
15694,1733,16,7,08:05:23
15695,1733,16,7,08:05:32
15696,1735,11,7,08:11:10
15697,1735,11,7,08:11:10
15698,1522,16,7,08:24:12
15699,1736,11,7,08:24:16
15700,1736,11,7,08:24:16
15701,1522,16,7,08:24:26
15702,1522,16,7,08:24:46
15703,1522,16,7,08:25:00
15704,1737,11,7,08:26:39
15705,1737,11,7,08:26:39
15706,1701,16,7,08:26:44
15707,1701,16,7,08:28:06
15708,1701,16,7,08:28:34
15709,327,16,7,08:28:45
15710,1701,16,7,08:28:55
15711,1701,16,7,08:29:17
15712,1701,16,7,08:29:33
15713,1522,12,7,08:29:40
15714,1701,16,7,08:30:00
15715,327,16,7,08:30:17
15716,1701,12,7,08:30:20
15717,327,16,7,08:30:27
15718,1701,16,7,08:30:32
15719,327,16,7,08:30:40
15720,1701,12,7,08:30:47
15721,327,16,7,08:30:50
15722,1701,16,7,08:30:51
15723,1701,16,7,08:31:05
15724,1737,16,7,08:31:16
15725,1701,16,7,08:31:23
15726,1737,16,7,08:31:29
15727,1701,16,7,08:31:35
15728,1701,16,7,08:32:18
15729,1701,16,7,08:32:32
15730,1701,16,7,08:32:49
15731,1701,16,7,08:33:04
15732,1736,11,7,08:38:09
15733,1736,12,7,08:38:15
15734,1736,11,7,08:39:04
15735,1736,12,7,08:39:07
15736,1736,12,7,08:39:26
15737,1736,12,7,08:39:44
15738,1736,12,7,08:40:26
15739,1736,12,7,08:40:32
15740,1736,12,7,08:40:42
15741,1736,12,7,08:41:07
15742,1736,12,7,08:41:19
15743,1736,12,7,08:41:27
15744,1736,12,7,08:41:46
15745,1736,12,7,08:42:00
15746,1736,12,7,08:42:13
15747,1736,12,7,08:42:20
15748,1736,12,7,08:42:31
15749,1736,12,7,08:42:46
15750,1736,12,7,08:42:55
15751,1736,12,7,08:43:17
15752,1736,12,7,08:43:37
15753,1736,12,7,08:43:47
15754,1736,12,7,08:44:14
15755,1736,12,7,08:44:15
15756,1736,12,7,08:44:33
15757,1736,12,7,08:46:08
15758,1736,12,7,08:46:23
15759,1736,12,7,08:46:34
15760,1736,12,7,08:46:45
15761,1701,16,7,08:46:52
15762,1736,12,7,08:47:08
15763,1701,12,7,08:47:17
15764,1701,16,7,08:47:40
15765,1736,12,7,08:47:43
15766,1736,12,7,08:47:55
15767,1701,16,7,08:48:00
15768,1736,12,7,08:48:12
15769,1701,16,7,08:48:13
15770,1736,12,7,08:48:25
15771,1701,16,7,08:48:28
15772,1736,12,7,08:48:40
15773,1701,16,7,08:48:50
15774,1701,16,7,08:59:11
15775,1701,16,7,08:59:20
15776,1701,16,7,09:00:23
15777,1701,16,7,09:00:26
15778,1701,16,7,09:00:32
15779,1701,16,7,09:00:56
15780,1701,16,7,09:01:14
15781,1701,16,7,09:01:55
15782,1701,16,7,09:03:30
15783,1613,12,7,09:03:34
15784,1701,16,7,09:03:46
15785,1701,16,7,09:03:57
15786,1730,12,7,09:05:24
15787,1738,11,7,09:05:30
15788,1738,11,7,09:05:30
15789,1738,16,7,09:06:58
15790,327,16,7,09:09:02
15791,327,16,7,09:09:15
15792,1613,16,7,09:13:16
15793,1613,16,7,09:13:24
15794,1613,16,7,09:13:29
15795,1613,16,7,09:13:44
15796,1613,16,7,09:14:11
15797,1613,16,7,09:14:40
15798,1613,16,7,09:14:48
15799,1613,12,7,09:14:53
15800,1613,12,7,09:14:59
15801,1613,16,7,09:15:05
15802,1613,12,7,09:15:10
15803,1613,16,7,09:15:18
15804,1613,12,7,09:15:33
15805,1613,16,7,09:15:42
15806,1701,16,7,09:17:09
15807,1739,11,7,09:17:59
15808,1739,11,7,09:17:59
15809,1613,16,7,09:18:02
15810,1701,16,7,09:19:24
15811,1739,16,7,09:19:52
15812,1701,16,7,09:20:17
15813,1739,16,7,09:20:18
15814,1701,16,7,09:20:36
15815,1701,16,7,09:20:48
15816,1701,16,7,09:21:01
15817,1739,16,7,09:21:02
15818,1701,16,7,09:21:13
15819,1701,16,7,09:21:24
15820,1701,16,7,09:21:36
15821,1701,16,7,09:22:05
15822,1739,16,7,09:22:07
15823,1739,16,7,09:22:23
15824,1739,16,7,09:22:44
15825,1541,16,7,09:27:09
15826,1740,11,7,09:28:17
15827,1740,11,7,09:28:17
15828,1541,16,7,09:28:58
15829,1541,16,7,09:29:16
15830,1541,16,7,09:32:47
15831,1740,16,7,09:33:12
15832,1740,16,7,09:33:21
15833,1740,16,7,09:33:41
15834,1740,16,7,09:33:51
15835,1740,16,7,09:33:59
15836,1740,16,7,09:34:10
15837,1741,11,7,09:44:18
15838,1741,11,7,09:44:18
15839,1742,11,7,09:58:37
15840,1742,11,7,09:58:37
15841,1222,16,7,09:58:48
15842,1222,16,7,09:58:59
15843,1222,16,7,09:59:08
15844,1222,16,7,09:59:21
15845,1222,16,7,09:59:28
15846,1222,16,7,09:59:37
15847,1147,16,7,10:04:51
15848,1147,16,7,10:05:46
15849,1147,16,7,10:05:56
15850,1147,16,7,10:06:11
15851,1147,16,7,10:06:23
15852,1147,16,7,10:06:27
15853,1743,11,7,10:06:29
15854,1743,11,7,10:06:29
15855,1147,16,7,10:06:30
15856,1742,11,7,10:06:56
15857,1742,12,7,10:07:03
15858,1740,16,7,10:10:16
15859,1743,16,7,10:10:37
15860,1743,16,7,10:10:50
15861,1743,16,7,10:11:04
15862,1743,16,7,10:15:29
15863,1743,16,7,10:18:29
15864,1743,16,7,10:19:05
15865,1743,16,7,10:19:33
15866,1743,16,7,10:19:58
15867,1743,16,7,10:20:03
15868,1743,16,7,10:21:00
15869,1743,16,7,10:21:24
15870,1743,16,7,10:21:48
15871,1743,16,7,10:22:08
15872,1743,16,7,10:22:17
15873,1742,12,7,10:23:36
15874,1742,11,7,10:23:45
15875,1742,11,7,10:23:53
15876,1742,12,7,10:35:55
15877,1740,16,7,10:52:08
15878,1646,16,7,10:55:22
15879,1646,16,7,10:55:34
15880,1646,16,7,10:55:43
15881,1646,12,7,10:55:47
15882,1646,12,7,10:56:01
15883,1646,16,7,10:56:06
15884,1646,12,7,10:56:11
15885,1646,12,7,10:56:31
15886,1646,12,7,10:56:41
15887,1646,16,7,10:56:46
15888,1646,16,7,10:56:56
15889,1646,16,7,10:57:11
15890,1646,16,7,10:57:19
15891,1646,16,7,10:57:25
15892,1646,12,7,10:57:30
15893,1646,16,7,10:57:41
15894,1646,12,7,10:57:42
15895,1646,16,7,10:57:53
15896,1646,12,7,10:57:59
15897,1646,12,7,10:58:12
15898,1646,16,7,10:58:21
15899,1646,12,7,10:58:32
15900,1646,16,7,10:58:37
15901,1646,12,7,10:58:42
15902,1646,12,7,10:58:50
15903,1646,12,7,10:58:54
15904,1646,12,7,10:59:01
15905,1646,16,7,10:59:07
15906,1646,12,7,10:59:11
15907,1646,12,7,10:59:18
15908,1646,12,7,10:59:29
15909,1646,12,7,10:59:35
15910,1646,12,7,10:59:38
15911,1646,16,7,10:59:44
15912,1646,12,7,10:59:51
15913,1646,12,7,10:59:57
15914,1646,12,7,10:59:59
15915,1646,16,7,11:00:13
15916,1646,12,7,11:00:16
15917,1646,16,7,11:00:53
15918,1646,16,7,11:00:56
15919,1646,16,7,11:01:10
15920,1646,16,7,11:01:20
15921,1646,16,7,11:01:27
15922,1646,16,7,11:01:34
15923,1646,12,7,11:02:03
15924,1646,11,7,11:02:15
15925,1646,12,7,11:02:18
15926,1646,12,7,11:02:19
15927,1646,12,7,11:02:54
15928,1646,12,7,11:05:03
15929,1646,12,7,11:05:11
15930,1646,12,7,11:05:36
15931,1646,12,7,11:09:02
15932,1646,12,7,11:09:14
15933,1646,12,7,11:09:26
15934,1646,12,7,11:09:32
15935,1646,12,7,11:09:43
15936,1646,12,7,11:09:55
15937,1646,12,7,11:10:21
15938,1646,12,7,11:11:39
15939,1646,12,7,11:11:57
15940,1646,12,7,11:12:02
15941,1646,12,7,11:12:29
15942,1646,12,7,11:13:04
15943,1646,12,7,11:13:09
15944,1646,12,7,11:13:11
15945,1646,12,7,11:13:12
15946,1646,12,7,11:13:46
15947,1646,12,7,11:13:52
15948,1646,12,7,11:14:04
15949,1646,12,7,11:14:08
15950,1646,12,7,11:14:17
15951,1646,12,7,11:14:27
15952,1646,12,7,11:14:36
15953,1646,12,7,11:14:53
15954,1646,12,7,11:15:00
15955,1646,12,7,11:15:14
15956,1646,12,7,11:15:51
15957,1646,12,7,11:16:20
15958,1646,12,7,11:16:28
15959,1646,12,7,11:17:15
15960,1646,12,7,11:17:22
15961,1646,12,7,11:18:04
15962,1592,16,7,11:25:09
15963,1744,11,7,11:25:19
15964,1744,11,7,11:25:19
15965,1745,11,7,11:29:57
15966,1745,11,7,11:29:57
15967,1746,11,7,11:37:58
15968,1746,11,7,11:37:58
15969,1745,16,7,11:39:38
15970,1747,11,7,12:16:03
15971,1747,11,7,12:16:03
15972,1748,11,7,12:17:32
15973,1748,11,7,12:17:32
15974,1742,12,7,12:18:00
15975,1742,12,7,12:18:31
15976,1742,12,7,12:18:41
15977,1748,16,7,12:22:06
15978,1748,16,7,12:22:41
15979,1748,16,7,12:23:18
15980,1748,16,7,12:23:28
15981,1748,16,7,12:24:01
15982,1748,16,7,12:24:31
15983,1748,16,7,12:26:32
15984,1748,16,7,12:26:41
15985,1748,16,7,12:26:44
15986,1748,16,7,12:26:49
15987,1748,16,7,12:27:24
15988,1748,16,7,12:28:13
15989,1748,12,7,12:28:29
15990,1748,16,7,12:28:49
15991,1748,16,7,12:29:13
15992,1749,11,7,12:29:21
15993,1749,11,7,12:29:21
15994,1748,16,7,12:29:52
15995,1748,16,7,12:29:58
15996,1748,16,7,12:30:22
15997,1748,16,7,12:30:47
15998,1748,16,7,12:31:21
15999,1748,16,7,12:31:26
16000,1748,16,7,12:31:52
16001,1748,16,7,12:32:25
16002,1748,16,7,12:32:45
16003,1748,16,7,12:33:24
16004,1748,16,7,12:33:45
16005,1748,16,7,12:33:50
16006,1748,16,7,12:34:22
16007,1748,16,7,12:35:01
16008,1636,16,7,12:35:06
16009,1748,16,7,12:35:06
16010,1636,16,7,12:35:26
16011,1748,16,7,12:35:34
16012,1636,16,7,12:35:50
16013,1748,16,7,12:36:10
16014,1636,16,7,12:36:16
16015,1748,16,7,12:36:58
16016,1748,16,7,12:37:32
16017,1748,16,7,12:37:50
16018,1748,16,7,12:37:58
16019,1748,16,7,12:38:25
16020,1748,16,7,12:38:41
16021,1748,16,7,12:39:11
16022,1748,16,7,12:39:17
16023,1748,16,7,12:39:39
16024,1748,16,7,12:39:43
16025,1748,16,7,12:40:07
16026,1748,16,7,12:40:36
16027,1748,16,7,12:40:42
16028,1748,16,7,12:41:12
16029,1748,16,7,12:41:53
16030,1748,16,7,12:41:58
16031,1748,16,7,12:42:27
16032,1748,16,7,12:42:44
16033,1748,16,7,12:43:15
16034,1748,16,7,12:43:20
16035,1636,16,7,12:43:44
16036,1748,16,7,12:43:50
16037,1748,16,7,12:44:14
16038,1748,16,7,12:44:33
16039,1748,16,7,12:44:36
16040,1748,16,7,12:46:36
16041,1748,16,7,12:47:13
16042,1748,16,7,12:48:00
16043,1748,16,7,12:48:41
16044,1748,16,7,12:49:07
16045,1748,16,7,12:49:29
16046,1748,16,7,12:50:12
16047,1748,16,7,12:50:45
16048,1748,16,7,12:51:13
16049,1748,16,7,12:51:21
16050,1748,16,7,12:51:51
16051,1748,16,7,12:52:14
16052,1748,16,7,12:52:21
16053,1748,16,7,12:52:25
16054,1748,16,7,12:52:55
16055,1748,16,7,12:54:09
16056,1748,16,7,12:54:41
16057,1748,16,7,12:55:23
16058,1748,16,7,12:55:34
16059,1748,16,7,12:55:39
16060,1748,16,7,12:55:56
16061,1748,16,7,12:56:24
16062,1748,16,7,12:56:29
16063,1748,16,7,12:57:09
16064,1748,16,7,12:57:44
16065,1748,16,7,12:58:23
16066,1748,16,7,12:58:49
16067,1748,16,7,12:59:06
16068,1748,16,7,12:59:26
16069,1748,16,7,12:59:45
16070,1748,16,7,12:59:48
16071,1748,16,7,13:00:39
16072,1748,16,7,13:00:46
16073,1748,16,7,13:01:04
16074,1748,16,7,13:01:13
16075,1748,16,7,13:01:23
16076,1748,16,7,13:01:53
16077,1748,16,7,13:02:43
16078,1748,16,7,13:03:13
16079,1748,16,7,13:03:49
16080,1748,16,7,13:04:21
16081,1748,16,7,13:05:16
16082,1748,16,7,13:05:25
16083,1748,16,7,13:05:49
16084,1748,16,7,13:06:14
16085,1748,16,7,13:06:51
16086,1748,16,7,13:06:56
16087,1748,16,7,13:07:14
16088,1748,16,7,13:08:01
16089,1748,16,7,13:08:10
16090,1748,16,7,13:08:36
16091,1750,11,7,13:09:12
16092,1750,11,7,13:09:12
16093,1748,16,7,13:09:20
16094,1748,16,7,13:09:43
16095,1748,16,7,13:10:13
16096,1748,16,7,13:10:45
16097,1748,16,7,13:10:52
16098,1748,16,7,13:11:11
16099,1748,16,7,13:11:32
16100,1748,16,7,13:11:36
16101,1748,16,7,13:11:59
16102,1748,16,7,13:12:42
16103,1748,16,7,13:13:04
16104,1748,16,7,13:13:06
16105,1748,16,7,13:13:54
16106,1748,16,7,13:14:24
16107,1748,16,7,13:14:42
16108,1748,16,7,13:15:20
16109,1748,16,7,13:15:34
16110,1748,16,7,13:15:47
16111,1748,16,7,13:16:17
16112,1748,16,7,13:16:43
16113,1748,16,7,13:16:48
16114,1748,16,7,13:17:20
16115,1156,16,7,13:17:25
16116,1748,16,7,13:17:36
16117,1156,16,7,13:17:40
16118,1748,16,7,13:17:51
16119,1748,16,7,13:18:09
16120,1748,16,7,13:18:42
16121,1748,16,7,13:18:52
16122,1748,16,7,13:18:54
16123,1748,16,7,13:19:25
16124,1156,16,7,13:19:43
16125,1748,11,7,13:19:44
16126,1156,16,7,13:19:58
16127,1751,11,7,13:20:02
16128,1751,11,7,13:20:02
16129,1748,16,7,13:20:12
16130,1156,16,7,13:20:18
16131,1156,16,7,13:20:28
16132,1156,16,7,13:20:33
16133,1748,16,7,13:20:43
16134,1748,16,7,13:21:10
16135,1748,16,7,13:21:24
16136,1156,16,7,13:21:29
16137,1156,16,7,13:21:35
16138,1156,16,7,13:21:40
16139,1748,16,7,13:21:58
16140,1748,16,7,13:22:05
16141,1748,16,7,13:22:34
16142,1748,16,7,13:22:47
16143,1748,12,7,13:22:49
16144,1748,16,7,13:23:08
16145,1748,16,7,13:23:33
16146,1748,16,7,13:23:50
16147,1751,16,7,13:23:56
16148,1751,16,7,13:24:10
16149,1751,16,7,13:24:13
16150,1748,16,7,13:24:29
16151,1748,16,7,13:24:56
16152,1751,16,7,13:24:57
16153,1748,16,7,13:25:17
16154,1748,12,7,13:25:19
16155,1751,16,7,13:25:47
16156,1751,16,7,13:25:51
16157,1748,16,7,13:26:10
16158,1748,12,7,13:26:21
16159,1751,16,7,13:26:21
16160,1748,16,7,13:26:22
16161,1751,16,7,13:26:31
16162,1748,16,7,13:26:49
16163,1748,16,7,13:26:52
16164,1748,16,7,13:27:05
16165,1748,16,7,13:27:15
16166,1748,16,7,13:27:33
16167,1748,12,7,13:27:35
16168,1748,16,7,13:28:21
16169,1748,16,7,13:28:46
16170,1748,16,7,13:28:51
16171,1748,16,7,13:29:05
16172,1748,16,7,13:29:28
16173,1748,16,7,13:29:40
16174,1748,16,7,13:29:54
16175,1748,16,7,13:30:03
16176,1748,16,7,13:30:25
16177,1748,16,7,13:30:31
16178,1748,12,7,13:30:33
16179,1748,16,7,13:30:57
16180,1748,16,7,13:31:11
16181,1748,16,7,13:31:41
16182,1748,16,7,13:31:55
16183,1748,16,7,13:32:13
16184,1748,16,7,13:32:50
16185,1748,16,7,13:33:31
16186,1748,16,7,13:33:37
16187,1748,16,7,13:33:58
16188,1748,16,7,13:34:25
16189,1748,16,7,13:34:42
16190,1752,11,7,13:37:32
16191,1752,11,7,13:37:32
16192,1748,16,7,13:38:41
16193,1748,16,7,13:38:47
16194,1748,16,7,13:39:01
16195,1748,16,7,13:39:26
16196,1748,16,7,13:39:47
16197,1748,16,7,13:40:13
16198,1748,16,7,13:40:35
16199,1748,16,7,13:41:17
16200,1748,16,7,13:41:25
16201,1528,16,7,13:41:31
16202,1748,16,7,13:41:43
16203,1528,16,7,13:42:11
16204,1748,16,7,13:42:11
16205,1748,16,7,13:42:25
16206,1748,16,7,13:42:44
16207,1528,16,7,13:43:18
16208,1748,16,7,13:45:03
16209,1748,16,7,13:45:20
16210,1748,16,7,13:45:52
16211,1748,12,7,13:45:55
16212,1748,16,7,13:46:08
16213,1748,16,7,13:46:39
16214,1748,16,7,13:47:18
16215,1748,16,7,13:47:43
16216,1748,16,7,13:48:03
16217,1748,16,7,13:48:27
16218,1748,16,7,13:48:30
16219,1748,16,7,13:48:46
16220,1748,16,7,13:49:10
16221,1748,16,7,13:49:15
16222,1748,16,7,13:49:35
16223,1748,16,7,13:50:08
16224,1748,16,7,13:50:36
16225,1748,16,7,13:50:48
16226,1748,16,7,13:50:53
16227,1592,16,7,14:10:59
16228,1753,11,7,14:14:00
16229,1753,11,7,14:14:00
16230,1753,16,7,14:16:15
16231,1528,16,7,14:16:27
16232,1753,16,7,14:16:36
16233,1753,16,7,14:16:47
16234,1753,16,7,14:16:53
16235,1753,16,7,14:17:03
16236,1753,16,7,14:17:05
16237,1753,16,7,14:17:06
16238,1753,16,7,14:17:13
16239,1753,16,7,14:17:31
16240,1753,16,7,14:17:43
16241,1753,16,7,14:17:50
16242,1753,16,7,14:17:51
16243,1753,16,7,14:17:55
16244,1753,16,7,14:18:00
16245,1753,16,7,14:18:13
16246,1753,16,7,14:18:26
16247,1753,16,7,14:18:46
16248,1753,16,7,14:19:04
16249,1753,16,7,14:19:15
16250,1753,16,7,14:19:23
16251,1753,16,7,14:19:24
16252,1753,16,7,14:19:51
16253,1753,16,7,14:20:07
16254,1753,16,7,14:20:19
16255,1753,16,7,14:20:32
16256,1753,16,7,14:20:38
16257,1753,16,7,14:20:41
16258,1753,16,7,14:20:42
16259,1754,11,7,14:27:17
16260,1754,11,7,14:27:17
16261,1755,11,7,14:29:31
16262,1755,11,7,14:29:31
16263,1756,11,7,14:53:12
16264,1756,11,7,14:53:12
16265,1756,16,7,14:54:54
16266,1756,12,7,14:55:49
16267,1756,16,7,14:57:57
16268,1756,11,7,14:58:38
16269,1756,12,7,14:58:40
16270,1756,16,7,14:59:03
16271,1756,16,7,15:00:03
16272,1756,16,7,15:00:23
16273,1756,16,7,15:00:25
16274,1403,12,7,15:09:21
16275,1403,16,7,15:09:26
16276,1403,16,7,15:09:41
16277,1403,16,7,15:09:52
16278,1648,16,7,15:09:59
16279,1403,12,7,15:10:03
16280,1403,16,7,15:10:36
16281,1403,16,7,15:10:52
16282,1648,16,7,15:10:53
16283,1403,16,7,15:11:05
16284,1528,16,7,15:11:14
16285,1648,16,7,15:11:40
16286,1528,16,7,15:11:47
16287,1403,12,7,15:12:39
16288,1410,16,7,15:13:12
16289,1648,16,7,15:13:27
16290,1410,16,7,15:13:42
16291,1410,16,7,15:13:59
16292,1648,7,7,15:14:09
16293,1648,7,7,15:14:15
16294,1403,12,7,15:14:22
16295,1410,16,7,15:14:42
16296,1648,7,7,15:14:44
16297,1648,7,7,15:14:53
16298,1410,16,7,15:15:09
16299,1648,16,7,15:15:32
16300,1410,16,7,15:15:33
16301,1410,16,7,15:15:50
16302,1410,16,7,15:16:05
16303,1648,16,7,15:16:16
16304,1410,16,7,15:16:19
16305,1410,16,7,15:16:41
16306,1410,16,7,15:16:53
16307,1648,16,7,15:17:02
16308,1403,12,7,15:17:03
16309,1410,16,7,15:17:12
16310,1403,12,7,15:17:13
16311,1410,16,7,15:17:19
16312,1403,12,7,15:17:28
16313,1410,16,7,15:17:33
16314,1410,16,7,15:17:45
16315,1648,16,7,15:17:49
16316,1410,16,7,15:18:00
16317,1410,16,7,15:18:19
16318,1403,12,7,15:22:29
16319,1403,12,7,15:25:26
16320,1403,12,7,15:25:32
16321,1403,12,7,15:26:36
16322,1403,12,7,15:28:58
16323,1757,11,7,15:30:17
16324,1757,11,7,15:30:17
16325,1403,12,7,15:30:20
16326,1403,12,7,15:30:30
16327,1757,16,7,15:33:30
16328,1757,16,7,15:33:46
16329,1757,16,7,15:34:05
16330,1403,12,7,15:34:10
16331,1757,16,7,15:34:15
16332,1757,16,7,15:34:26
16333,1757,16,7,15:34:33
16334,1757,16,7,15:34:39
16335,1155,16,7,15:36:17
16336,1155,12,7,15:36:53
16337,1155,16,7,15:37:01
16338,1155,16,7,15:37:18
16339,1757,16,7,15:40:02
16340,1757,16,7,15:40:06
16341,1757,16,7,15:40:14
16342,1757,16,7,15:40:26
16343,1757,16,7,15:40:40
16344,1757,16,7,15:41:15
16345,1757,16,7,15:41:32
16346,1757,16,7,15:41:42
16347,1757,12,7,15:41:46
16348,1757,16,7,15:41:59
16349,1757,16,7,15:42:03
16350,1757,16,7,15:42:07
16351,1757,16,7,15:42:45
16352,1757,16,7,15:42:57
16353,1757,16,7,15:43:12
16354,1757,16,7,15:43:20
16355,1757,16,7,15:43:35
16356,1757,16,7,15:43:40
16357,1757,16,7,15:43:46
16358,1757,16,7,15:44:08
16359,1403,16,7,15:44:18
16360,1757,16,7,15:44:19
16361,1403,16,7,15:44:23
16362,1757,16,7,15:44:32
16363,1403,12,7,15:44:39
16364,1403,16,7,15:44:43
16365,1403,12,7,15:44:50
16366,1403,16,7,15:45:08
16367,1403,16,7,15:45:30
16368,1403,16,7,15:45:45
16369,1403,12,7,15:45:56
16370,1403,16,7,15:46:03
16371,1403,16,7,15:46:14
16372,1403,16,7,15:46:31
16373,1403,16,7,15:46:44
16374,1403,16,7,15:46:58
16375,1403,12,7,15:47:05
16376,1403,16,7,15:47:14
16377,1403,16,7,15:47:30
16378,1403,16,7,15:47:41
16379,1758,11,7,15:47:47
16380,1758,11,7,15:47:47
16381,1632,12,7,15:47:51
16382,1403,16,7,15:47:53
16383,1403,16,7,15:48:05
16384,1632,16,7,15:48:06
16385,1403,12,7,15:48:13
16386,1632,12,7,15:48:13
16387,1403,16,7,15:48:20
16388,1403,16,7,15:48:32
16389,1632,16,7,15:48:34
16390,1403,16,7,15:48:41
16391,1403,16,7,15:48:52
16392,1632,16,7,15:49:04
16393,1403,16,7,15:49:06
16394,1403,16,7,15:49:15
16395,1632,16,7,15:49:27
16396,1632,16,7,15:49:48
16397,1403,16,7,15:49:57
16398,1632,16,7,15:50:13
16399,1632,16,7,15:50:36
16400,1632,16,7,15:50:44
16401,1632,16,7,15:50:54
16402,1403,16,7,15:51:04
16403,1632,16,7,15:51:10
16404,1759,11,7,15:51:13
16405,1759,11,7,15:51:13
16406,1403,16,7,15:51:22
16407,1632,16,7,15:51:27
16408,1403,16,7,15:51:33
16409,1403,16,7,15:51:47
16410,1632,16,7,15:51:49
16411,1403,16,7,15:52:00
16412,1403,16,7,15:52:10
16413,1403,16,7,15:52:21
16414,1632,12,7,15:52:31
16415,1403,16,7,15:52:34
16416,1632,16,7,15:52:35
16417,1403,16,7,15:52:46
16418,1632,16,7,15:52:54
16419,1403,16,7,15:52:55
16420,1403,16,7,15:53:02
16421,1403,16,7,15:53:14
16422,1403,16,7,15:53:43
16423,1403,16,7,15:53:44
16424,1403,16,7,15:53:46
16425,1403,16,7,15:53:49
16426,1403,16,7,15:53:51
16427,1403,16,7,15:53:53
16428,1403,16,7,15:53:55
16429,1403,16,7,15:53:57
16430,1403,16,7,15:53:59
16431,1403,16,7,15:54:15
16432,1403,16,7,15:54:39
16433,1403,16,7,15:54:48
16434,1632,16,7,15:55:01
16435,1403,16,7,15:55:03
16436,1403,16,7,15:55:12
16437,1403,16,7,15:55:16
16438,1632,16,7,15:55:31
16439,1403,16,7,15:55:34
16440,1403,16,7,15:55:53
16441,1403,12,7,15:55:58
16442,1632,12,7,15:56:10
16443,1403,16,7,15:56:22
16444,1403,16,7,15:56:44
16445,1403,16,7,15:57:06
16446,1403,16,7,15:57:18
16447,1403,12,7,15:57:20
16448,1403,12,7,15:57:47
16449,1403,16,7,15:57:51
16450,1403,16,7,15:57:53
16451,1403,16,7,15:57:54
16452,1403,16,7,15:57:56
16453,1403,16,7,15:57:56
16454,1632,12,7,15:58:18
16455,1632,16,7,15:58:26
16456,1632,16,7,15:58:40
16457,1403,12,7,15:58:46
16458,1403,16,7,15:58:55
16459,1403,16,7,15:59:04
16460,1403,12,7,15:59:26
16461,1403,16,7,15:59:27
16462,1403,16,7,15:59:32
16463,1436,16,7,15:59:42
16464,1403,16,7,15:59:47
16465,1403,12,7,15:59:56
16466,1403,12,7,16:00:10
16467,1646,16,7,16:01:40
16468,1403,12,7,16:01:43
16469,1403,16,7,16:01:44
16470,1646,16,7,16:01:45
16471,1403,16,7,16:01:53
16472,1646,16,7,16:01:56
16473,1403,12,7,16:02:07
16474,1646,16,7,16:02:09
16475,1403,16,7,16:02:09
16476,1403,16,7,16:02:11
16477,1646,16,7,16:02:21
16478,1403,16,7,16:02:30
16479,1646,16,7,16:02:35
16480,1646,16,7,16:02:45
16481,1403,12,7,16:02:48
16482,1646,16,7,16:02:59
16483,1632,16,7,16:03:01
16484,1403,16,7,16:03:08
16485,1646,16,7,16:03:09
16486,1646,16,7,16:03:15
16487,1403,12,7,16:03:16
16488,1403,16,7,16:03:22
16489,1403,12,7,16:03:25
16490,1646,16,7,16:03:26
16491,1403,16,7,16:03:32
16492,1403,16,7,16:03:33
